Intestinal Absorption	Anti-Bacterial Agents	1	G07.203.650.372.500,G07.203.650.593.345.500	D27.505.954.122.085
Mannans	Penicillin V	1	D09.698.550	D03.633.100.300.750.781,D02.065.589.099.750.781,D02.886.108.750.781,D03.438.260.825.781,D03.605.084.737.781,D04.075.080.875.099.221.750.781
Carbohydrates	Ofloxacin	1	D09	D03.633.100.810.835.322.500,D03.438.810.835.322.500
Beverages	2-Hydroxypropyl-beta-cyclodextrin	1	J02.200,G07.203.100	
Citrates	Bicarbonates	1	D02.241.081.901.434	D01.248.497.158.165.100,D01.200.275.150.100
Drugs, Chinese Herbal	Venlafaxine Hydrochloride	1	D20.215.784.500.350	D02.033.415.510.500.901,D02.092.471.683.948,D02.455.426.392.368.367.318.750
Edible Grain	Levofloxacin	1	A18.024.500.750.500,B01.650.510.250,B01.650.160.250,J02.500.775.500,J02.500.300.550,G07.203.300.775.500,G07.203.300.300.550,B01.650.510.344.250	D03.633.100.810.835.322.500.500,D03.438.810.835.322.500.500
Dietary Supplements	Anti-Obesity Agents	1	J02.500.456,G07.203.300.456	D27.505.954.427.140
Eating	Benzodiazepinones	1	G07.203.650.283,G07.203.650.593.260	D03.633.100.079.080.070,D03.438.079.080.070
Intestinal Absorption	Clofazimine	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.633.300.704.353,D03.494.704.353
Citrus	Diclofenac	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D02.241.223.601.210
Clarithromycin	Drug Combinations	1	D09.408.477.250.100	D26.310
Food	Cilazapril	1	J02.500,G07.203.300	D03.383.710.100
Beverages	Ethinyl Estradiol	1	J02.200,G07.203.100	D04.210.500.668.651.568.291,D04.808.668.651.568.291
Hypericum	Azathioprine	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D03.633.100.759.534.090,D02.886.759.111,D03.438.759.534.090
Vegetables	Antifibrinolytic Agents	1	B01.650.510.956,B01.650.160.956,J02.500.850,G07.203.300.850	D27.505.519.421.500,D27.505.954.502.270.463.091
Digoxin	Antidiarrheals	1	D09.408.180.261.436	D27.505.954.483.161
Digoxin	Plants, Toxic	1	D09.408.180.261.436	
Trigonella	Warfarin	1	B01.650.940.800.575.100.401.937,B01.650.388.100.401.937	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Plantago	Cardiac Glycosides	1	B01.650.940.800.575.100.583.700.700,B01.650.388.100.818,B01.650.940.800.575.100.818	D09.408.180,D04.210.500.155.580,D04.808.155.580
Yeast, Dried	Pargyline	1	J02.500.456.933,G07.203.300.456.933	D02.092.200.650,D02.455.426.559.389.140.210.650
Panax	Ethanol	1	B01.650.940.800.575.100.087.500,B01.650.388.100.087.500	D02.033.375
Vegetables	Methoxsalen	1	B01.650.510.956,B01.650.160.956,J02.500.850,G07.203.300.850	D03.383.663.283.446.794.500,D03.633.100.150.446.794.500,D03.633.300.770.500,D03.830.219.446.794.500,D03.438.150.446.794.500,D03.494.770.500,D03.383.312.225.456.500
Enteral Nutrition	Quinolines	1	E02.642.500.360	D03.633.100.810,D03.438.810
Clindamycin	Metronidazole	1	D09.408.471.500.125,D09.408.465.125	D03.383.129.308.658.500,D02.640.672.500
Ouabain	Plant Extracts	1	D09.408.180.810.600	D26.667
Beverages	Aluminum Hydroxide	1	J02.200,G07.203.100	D01.045.250.050,D01.248.497.158.459.075,D01.056.037,D01.455.150
Hypericum	Bridged Bicyclo Compounds	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D02.455.426.100.080,D04.075.080
Blood Glucose	Pectins	1	D09.546.359.448.500	D09.698.670
Intestinal Absorption	Oxazolidinones	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.129.462.600
Intestinal Absorption	Povidone	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.773.812.615,D25.720.716.721.838,D02.455.326.271.884.533.699
Eating	Anti-Bacterial Agents	1	G07.203.650.283,G07.203.650.593.260	D27.505.954.122.085
Beverages	Diclofenac	1	J02.200,G07.203.100	D02.241.223.601.210
Meat Products	Tyramine	1	J02.500.600.500,G07.203.300.600.500	D02.092.211.215.811
Food	Naphthyridines	1	J02.500,G07.203.300	D03.633.100.612,D03.438.612
Cimicifuga	Capsules	1	B01.650.388.100.838.182,B01.650.940.800.575.100.838.182	D26.255.150
Food Additives	Sulfamethazine	1	J02.500.512,G07.203.300.512	D02.065.884.725.862,D02.092.146.807.862,D02.886.590.700.725.862
Cimicifuga	Rifampin	1	B01.650.388.100.838.182,B01.650.940.800.575.100.838.182	D03.633.400.811.700,D04.345.295.750.700,D03.549.811.700
Fabaceae	Dihydroxyphenylalanine	1	J02.500.850.500,B01.650.388.100.401,B01.650.940.800.575.100.401	D02.092.311.200,D12.125.072.050.685.400,D12.125.072.050.875.130
Morinda	Vitamin K	1	B01.650.388.100.850.566,B01.650.940.800.575.100.850.566,B01.650.940.800.575.100.456.937.566	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Food	Indomethacin	1	J02.500,G07.203.300	D03.633.100.473.420,D03.438.473.420
Dietary Fats	Anti-Inflammatory Agents, Non-Steroidal	1	J02.500.375,G07.203.300.375	D27.505.696.663.850.014.040.500,D27.505.954.158.030,D27.505.954.329.030
Citric Acid	Bicarbonates	1	D02.241.081.901.434.249	D01.248.497.158.165.100,D01.200.275.150.100
Plant Gums	Digoxin	1	D09.698.700	D09.408.180.261.436,D04.210.500.155.580.130.688,D04.210.500.155.580.130.500.436,D04.808.155.580.130.500.436,D04.808.155.160.349,D04.808.155.580.130.688
Citrus paradisi	Pyrroles	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.383.129.578
Wine	NADP	1	J02.200.100.900,G07.203.100.100.900	D03.633.100.759.646.138.749,D03.438.759.646.138.749
Beverages	Quinolines	1	J02.200,G07.203.100	D03.633.100.810,D03.438.810
Beverages	Anti-Asthmatic Agents	1	J02.200,G07.203.100	D27.505.954.796.050
Echinacea	Dextromethorphan	1	B01.650.388.100.100.310,B01.650.940.800.575.100.100.310	D03.132.577.249.200,D03.605.497.212,D03.633.400.686.212,D04.615.723.795.200,D03.549.686.212
Diet	Serotonin	1	G07.203.650.240	D03.633.100.473.914.814,D02.092.211.215.801.852,D03.438.473.914.814
Cucurbitaceae	Plant Extracts	1	B01.650.940.800.575.100.300,B01.650.388.100.300	D26.667
Diet, Vegetarian	Delayed-Action Preparations	1	E02.642.249.300,G07.203.650.240.300	D26.255.210
Cheese	Phenelzine	1	J02.500.350.300.444,G07.203.300.350.300.444,J02.500.350.200,G07.203.300.350.200	D02.442.700
Food	Perindopril	1	J02.500,G07.203.300	D03.633.100.473.766,D03.438.473.766
Digoxin	Capsules	1	D09.408.180.261.436	D26.255.150
Fruit	Immunosuppressive Agents	1	A18.024.500,J02.500.562,G07.203.300.562	D27.505.696.477.656
Echinacea	GABA Modulators	1	B01.650.388.100.100.310,B01.650.940.800.575.100.100.310	D27.505.519.625.240.500,D27.505.696.577.240.500
Food	Oxprenolol	1	J02.500,G07.203.300	D02.033.100.624.698.633,D02.033.755.624.698.633,D02.092.063.624.698.633,D02.033.100.624.651,D02.033.755.624.651
Plant Extracts	Ouabain	1	D20.215.784.500	D09.408.180.810.600,D04.210.500.155.580.130.750.600,D04.808.155.580.130.750.600,D04.808.155.160.861.600
Drinking	Amlodipine	1	G07.203.650.283.249,G07.203.650.593.260.249	D03.383.725.203.065
Dietary Supplements	Clarithromycin	1	J02.500.456,G07.203.300.456	D02.540.576.500.992.100,D04.345.349.250.100,D02.540.505.250.100,D09.408.477.250.100
Coffee	Menthol	1	D20.215.784.249,J02.200.325,G07.203.100.325	D02.033.415.510.500.605,D02.455.849.575.750,D02.033.480.300.605
Citrus paradisi	Antihypertensive Agents	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D27.505.954.411.162
Food	Indoles	1	J02.500,G07.203.300	D03.633.100.473,D03.438.473
Intestinal Absorption	Piperazines	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.606
Citrus	Clozapine	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.633.300.240.220,D03.494.240.220
Garlic	Ritonavir	1	B01.650.940.800.575.100.099.050.060.300,J02.500.850.100.300,B01.650.388.100.610.100.300,B01.650.940.800.575.100.610.100.300	D03.383.129.708.653,D02.886.675.653
Erythromycin	Cephalexin	1	D09.408.477.250	D03.633.100.300.249.200,D02.065.589.099.249.200,D02.886.665.074.200,D04.075.080.875.099.221.249.200
Trigonella	Anticoagulants	1	B01.650.940.800.575.100.401.937,B01.650.388.100.401.937	D27.505.954.502.119
Coffee	Cytochrome P-450 CYP1A2 Inhibitors	1	D20.215.784.249,J02.200.325,G07.203.100.325	D27.505.519.389.335.120,D27.505.389.500.120
Dietary Supplements	Plants, Toxic	1	J02.500.456,G07.203.300.456	
Wine	Tyramine	1	J02.200.100.900,G07.203.100.100.900	D02.092.211.215.811
Dietary Fats	Moclobemide	1	J02.500.375,G07.203.300.375	D02.065.277.600,D02.241.223.100.100.600,D02.241.223.100.200.875,D02.455.426.559.389.127.085.600,D02.455.426.559.389.127.250.875,D02.241.223.100.120.600
Digitalis	Plants, Toxic	1	B01.650.940.800.575.100.583.700.265,B01.650.388.100.892.333,B01.650.940.800.575.100.892.333	
Food	Pyridazines	1	J02.500,G07.203.300	D03.383.710
Dietary Fats	Antifungal Agents	1	J02.500.375,G07.203.300.375	D27.505.954.122.136
Citric Acid	Tablets	1	D02.241.081.901.434.249	D26.255.830
Eating	Piroxicam	1	G07.203.650.283,G07.203.650.593.260	D03.383.855.500,D02.886.665.500
Beverages	Antidepressive Agents, Second-Generation	1	J02.200,G07.203.100	D27.505.954.427.700.122.050
Beverages	Purines	1	J02.200,G07.203.100	D03.633.100.759,D03.438.759
Troleandomycin	Analgesics, Opioid	1	D09.408.477.600.800	D27.505.696.277.600.500,D27.505.696.663.850.014.760.500,D27.505.954.427.040.550.500,D27.505.954.427.210.600.500,D27.505.954.427.210.049,D27.505.954.427.040.325,D27.505.696.663.850.014.520
Digitoxin	Antidiarrheals	1	D09.408.180.261.336	D27.505.954.483.161
Citrus	Nitrendipine	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.725.203.590
Miocamycin	Dihydroergotamine	1	D09.408.477.500	D03.132.327.412.225,D03.633.400.562.300,D03.549.562.300
Plants, Medicinal	Plants, Toxic	1	B01.650.560	
Intestinal Absorption	Ethionamide	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.066.349.220,D03.383.725.394.220
Ascorbic Acid	Aluminum	1	D09.811.100	D01.268.557.050,D01.552.547.050
Citrus paradisi	Cyclodextrins	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D09.698.365.855.400.375,D04.345.103
Kava	Water	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Fruit	Warfarin	1	A18.024.500,J02.500.562,G07.203.300.562	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Intestinal Absorption	Tetracyclines	1	G07.203.650.372.500,G07.203.650.593.345.500	D02.455.426.559.847.562.900,D04.615.562.900
Citrus paradisi	Hypnotics and Sedatives	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D27.505.696.277.350,D27.505.954.427.210.350,D27.505.954.427.325,D27.505.696.410
Kava	Caffeine	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D03.132.960.175,D03.633.100.759.758.824.175,D03.438.759.758.824.175
Citrus paradisi	NADP	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.633.100.759.646.138.749,D03.438.759.646.138.749
Valerian	Capsules	1	B01.650.940.800.575.100.955.888,B01.650.388.100.955.888	D26.255.150
Fasting	Levofloxacin	1	G07.203.650.240.587,G07.203.650.353.400	D03.633.100.810.835.322.500.500,D03.438.810.835.322.500.500
Beverages	Piperazines	1	J02.200,G07.203.100	D03.383.606
Citrus	Adrenergic Agents	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D27.505.519.625.050,D27.505.696.577.050
Nutritive Value	Vitamin K	1	J01.576.423.850.730.750,G07.203.650.660	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Digoxin	Digitoxin	1	D09.408.180.261.436	D09.408.180.261.336,D04.210.500.155.580.130.625,D04.210.500.155.580.130.500.336,D04.808.155.580.130.500.336,D04.808.155.160.278,D04.808.155.580.130.625
Citrus paradisi	Omeprazole	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.383.725.024.500,D03.633.100.103.034.500,D02.886.640.074.500,D03.438.103.034.500
Eggs	Drug Combinations	1	J02.500.470,G07.203.300.470	D26.310
Intestinal Absorption	Pindolol	1	G07.203.650.372.500,G07.203.650.593.345.500	D02.033.100.624.698.699,D02.033.755.624.698.699,D02.092.063.624.698.699,D02.033.100.624.748,D02.033.755.624.748
Food	Imidazoles	1	J02.500,G07.203.300	D03.383.129.308
Serenoa	Midazolam	1	B01.650.388.100.093.750,B01.650.940.800.575.100.093.750	D03.633.100.079.080.575,D03.438.079.080.575
Fasting	Aspirin	1	G07.203.650.240.587,G07.203.650.353.400	D02.455.426.559.389.657.410.595.176,D02.755.410.700.075,D02.241.223.100.380.800.075,D02.241.511.390.700.075
Vitis	Flurbiprofen	1	B01.650.388.100.965.500,B01.650.940.800.575.100.965.500	D02.241.081.751.161,D02.455.426.559.389.185.350,D02.241.081.751.700.350
Milk	Anti-Bacterial Agents	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D27.505.954.122.085
Plants, Medicinal	Monoamine Oxidase Inhibitors	1	B01.650.560	D27.505.519.389.616
Fasting	Cholestyramine Resin	1	G07.203.650.240.587,G07.203.650.353.400	D25.720.716.579.159
Heparin, Low-Molecular-Weight	Heparin	1	D09.698.373.400.300	D09.698.373.400
Food, Fortified	Fluoroquinolones	1	J02.500.515,G07.203.300.515,J02.500.525.400	D03.438.810.835.322,D03.633.100.810.835.322
Intestinal Absorption	Naphthoquinones	1	G07.203.650.372.500,G07.203.650.593.345.500	D02.455.426.559.847.638.721,D02.806.550,D04.615.638.721
Citrus	Buspirone	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.606.210,D03.383.742.120,D02.455.426.779.120,D04.711.120,D04.615.885.120,D02.455.426.559.847.885.120
Food	2-Hydroxypropyl-beta-cyclodextrin	1	J02.500,G07.203.300	
Nutritional Status	Anticoagulants	1	G07.203.650.650	D27.505.954.502.119
Parenteral Nutrition, Total	Warfarin	1	E02.642.500.505.750	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Dietary Carbohydrates	Antipyrine	1	D09.301,J02.500.362,G07.203.300.362	D03.383.129.539.850.088
Zingiberales	Serotonin	1	B01.650.940.800.575.100.975,B01.650.388.100.975	D03.633.100.473.914.814,D02.092.211.215.801.852,D03.438.473.914.814
Plant Preparations	HIV Protease Inhibitors	1	D20.215.784	D27.505.519.389.745.420,D27.505.954.122.388.077.088.420
Milk	Clavulanic Acids	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D03.633.100.300.374,D02.065.589.099.374,D04.075.080.875.099.221.374
Tea	Fluphenazine	1	D20.215.784.844,J02.200.831,G07.203.100.831,D20.215.784.875,J02.200.900	D03.633.300.741.326,D02.886.369.326,D03.494.741.326
Plant Gums	Penicillin V	1	D09.698.700	D03.633.100.300.750.781,D02.065.589.099.750.781,D02.886.108.750.781,D03.438.260.825.781,D03.605.084.737.781,D04.075.080.875.099.221.750.781
Carbonated Beverages	Omeprazole	1	J02.200.300,G07.203.100.300	D03.383.725.024.500,D03.633.100.103.034.500,D02.886.640.074.500,D03.438.103.034.500
Digoxin	Cytochrome P-450 CYP2D6 Inhibitors	1	D09.408.180.261.436	D27.505.519.389.335.368,D27.505.389.500.368
Drinking	Water	1	G07.203.650.283.249,G07.203.650.593.260.249	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Vegetables	Antipyrine	1	B01.650.510.956,B01.650.160.956,J02.500.850,G07.203.300.850	D03.383.129.539.850.088
Erythromycin	Liver	1	D09.408.477.250	
Citrus	Amiodarone	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.633.100.127.075,D03.438.127.075,D03.383.312.225.075
Hydrastis	Clarithromycin	1	B01.650.388.100.838.397,B01.650.940.800.575.100.838.397	D02.540.576.500.992.100,D04.345.349.250.100,D02.540.505.250.100,D09.408.477.250.100
Nutritional Requirements	Vitamins	1	G07.203.650.620	D27.505.696.377.605.600
Beverages	Antiemetics	1	J02.200,G07.203.100	D27.505.696.663.050.030,D27.505.954.427.095,D27.505.954.483.200
Bread	Tyramine	1	J02.500.100,G07.203.300.100	D02.092.211.215.811
Glycyrrhiza	Magnesium Hydroxide	1	B01.650.940.800.575.100.401.300,B01.650.388.100.401.300	D01.045.250.575,D01.248.497.158.459.388,D01.524.485,D01.455.550
Drugs, Chinese Herbal	Phenytoin	1	D20.215.784.500.350	D03.383.129.308.432.555.730
Digoxin	Anti-Inflammatory Agents	1	D09.408.180.261.436	D27.505.954.158
Plant Preparations	Immunosuppressive Agents	1	D20.215.784	D27.505.696.477.656
Eating	Carbamazepine	1	G07.203.650.283,G07.203.650.593.260	D03.633.300.240.127,D03.494.240.127
Milk	Minocycline	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D02.455.426.559.847.562.900.550,D04.615.562.900.550
Food	Naphthoquinones	1	J02.500,G07.203.300	D02.455.426.559.847.638.721,D02.806.550,D04.615.638.721
Enteral Nutrition	Fluoroquinolones	1	E02.642.500.360	D03.438.810.835.322,D03.633.100.810.835.322
Food, Formulated	Hydralazine	1	J02.500.525.350,G07.203.300.525.350	D03.383.710.605.500
Coffee	Fluphenazine	1	D20.215.784.249,J02.200.325,G07.203.100.325	D03.633.300.741.326,D02.886.369.326,D03.494.741.326
Beverages	Lansoprazole	1	J02.200,G07.203.100	D03.383.725.024.249,D03.633.100.103.034.249,D02.886.640.074.249,D03.438.103.034.249
Coffee	Calcium	1	D20.215.784.249,J02.200.325,G07.203.100.325	D01.268.552.100,D01.552.539.288
Dietary Fats	Monoamine Oxidase Inhibitors	1	J02.500.375,G07.203.300.375	D27.505.519.389.616
Beverages	Acids	1	J02.200,G07.203.100	D01.029
Citrates	Magnesium Hydroxide	1	D02.241.081.901.434	D01.045.250.575,D01.248.497.158.459.388,D01.524.485,D01.455.550
Dietary Fats	Cycloserine	1	J02.500.375,G07.203.300.375	D03.383.129.385.162,D03.383.129.462.600.162,D12.125.154.800.750,D12.125.837.150
Eleutherococcus	Alprazolam	1	B01.650.388.100.087.033,B01.650.388.100.087.374,B01.650.940.800.575.100.087.374,B01.650.940.800.575.100.087.033	D03.633.100.079.080.030,D03.438.079.080.030
Beverages	Pharmaceutical Solutions	1	J02.200,G07.203.100	D26.776.708,D27.505.954.578,D26.255.775
Fasting	Oxazolidinones	1	G07.203.650.240.587,G07.203.650.353.400	D03.383.129.462.600
Food	Dietary Sucrose	1	J02.500,G07.203.300	D09.301.325,D09.698.629.305.770.200
Beverages	Phosphodiesterase Inhibitors	1	J02.200,G07.203.100	D27.505.519.389.735
Beverages	Fluconazole	1	J02.200,G07.203.100	D03.383.129.799.450
Tabernaemontana	Antidepressive Agents	1	B01.650.388.100.081.888,B01.650.940.800.575.100.081.888,B01.650.940.800.575.100.456.500.888	D27.505.954.427.700.122
Food	Pyrimidines	1	J02.500,G07.203.300	D03.383.742
Heparin, Low-Molecular-Weight	Drug Combinations	1	D09.698.373.400.300	D26.310
Citrus aurantiifolia	Digoxin	1	B01.650.388.100.875.177.077,B01.650.940.800.575.100.875.177.077	D09.408.180.261.436,D04.210.500.155.580.130.688,D04.210.500.155.580.130.500.436,D04.808.155.580.130.500.436,D04.808.155.160.349,D04.808.155.580.130.688
Fabaceae	Pargyline	1	J02.500.850.500,B01.650.388.100.401,B01.650.940.800.575.100.401	D02.092.200.650,D02.455.426.559.389.140.210.650
Citrus	Nimodipine	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.725.203.570,D03.383.725.547.570
Food	Thiazoles	1	J02.500,G07.203.300	D03.383.129.708,D02.886.675
Vitamins	Warfarin	1	J02.500.631.600,G07.203.300.631.600	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Intestinal Absorption	Linezolid	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.129.462.600.550,D02.065.064.463,D02.241.081.018.110.525
Plants, Medicinal	Vitamin K	1	B01.650.560	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Intestinal Absorption	Chelating Agents	1	G07.203.650.372.500,G07.203.650.593.345.500	D27.505.519.914.500,D27.505.519.249
Beverages	Nimodipine	1	J02.200,G07.203.100	D03.383.725.203.570,D03.383.725.547.570
Erythromycin	Cytochrome P-450 CYP2E1 Inhibitors	1	D09.408.477.250	D27.505.519.389.335.421,D27.505.389.500.421
Dietary Supplements	Lanatosides	1	J02.500.456,G07.203.300.456	D09.408.180.261.657,D04.210.500.155.580.130.500.657,D04.808.155.580.130.500.657
Matricaria	Ointments	1	B01.650.940.800.575.100.100.195.488,B01.650.388.100.100.195.488	D26.255.640
Yeast, Dried	Moclobemide	1	J02.500.456.933,G07.203.300.456.933	D02.065.277.600,D02.241.223.100.100.600,D02.241.223.100.200.875,D02.455.426.559.389.127.085.600,D02.455.426.559.389.127.250.875,D02.241.223.100.120.600
Digoxin	Cardiac Glycosides	1	D09.408.180.261.436	D09.408.180,D04.210.500.155.580,D04.808.155.580
Troleandomycin	Erythromycin	1	D09.408.477.600.800	D02.540.576.500.992,D04.345.349.250,D02.540.505.250,D09.408.477.250
Vegetables	Anticarcinogenic Agents	1	B01.650.510.956,B01.650.160.956,J02.500.850,G07.203.300.850	D27.505.696.706.018,D27.505.954.248.125
Ginkgo biloba	Tolbutamide	1	B01.650.940.800.575.400.300,B01.650.388.400.300	D02.948.828.896,D02.886.590.795.896
Diet, Reducing	Analgesics, Non-Narcotic	1	E02.642.249.285,G07.203.650.240.285	D27.505.696.663.850.014.040,D27.505.954.427.040.100
Beverages	Cycloserine	1	J02.200,G07.203.100	D03.383.129.385.162,D03.383.129.462.600.162,D12.125.154.800.750,D12.125.837.150
Citrus sinensis	Anti-Infective Agents	1	B01.650.940.800.575.100.875.177.769,B01.650.388.100.875.177.769	D27.505.954.122
Diet	Isoniazid	1	G07.203.650.240	D03.066.349.410,D03.383.725.394.582,D02.442.436
Anacardiaceae	Warfarin	1	B01.650.388.100.044,B01.650.940.800.575.100.044	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Trigonella	Plant Extracts	1	B01.650.940.800.575.100.401.937,B01.650.388.100.401.937	D26.667
Diet	Creatinine	1	G07.203.650.240	D03.383.129.308.207
Digoxin	Hypoglycemic Agents	1	D09.408.180.261.436	D27.505.696.422
Citrus	Losartan	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.129.308.507,D03.383.129.617.467,D02.455.426.559.389.185.475
Milk	Erythromycin	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D02.540.576.500.992,D04.345.349.250,D02.540.505.250,D09.408.477.250
Parenteral Nutrition	Theophylline	1	E02.642.500.505	D03.132.960.751,D03.633.100.759.758.824.751,D03.438.759.758.824.751
Milk	Penicillins	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D03.633.100.300.750,D02.065.589.099.750,D02.886.108.750,D03.438.260.825,D03.605.084.737,D04.075.080.875.099.221.750
Citrus	Fentanyl	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.621.265
Food Preservation	Tyramine	1	J01.576.423.850.700	D02.092.211.215.811
Citrus	Aluminum Hydroxide	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D01.045.250.050,D01.248.497.158.459.075,D01.056.037,D01.455.150
Tea	Estradiol	1	D20.215.784.844,J02.200.831,G07.203.100.831,D20.215.784.875,J02.200.900	D04.210.500.365.415.248,D04.808.365.415.248
Citrus paradisi	Acebutolol	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D02.033.100.624.698.025,D02.033.755.624.698.025,D02.092.063.624.698.025,D02.033.100.624.025,D02.033.755.624.025
Pueraria	Plant Extracts	1	B01.650.388.100.401.714,B01.650.940.800.575.100.401.714	D26.667
Alcohol Drinking	Hydroxyindoleacetic Acid	1	F01.145.317.269	D03.066.288.478,D03.633.100.473.404.478,D03.438.473.404.478
Coffee	Iron	1	D20.215.784.249,J02.200.325,G07.203.100.325	D01.268.556.412,D01.268.956.287,D01.552.544.412
Dietary Fiber	Anti-Inflammatory Agents	1	J02.500.400,G07.203.300.400	D27.505.954.158
Milk	Calcium Carbonate	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.578.200,D01.146.275,D01.200.275.150.150
Pectins	Acetaminophen	1	D09.698.670,D20.215.784.500.618	D02.065.199.092.040,D02.092.146.113.092.040
Eating	Tyramine	1	G07.203.650.283,G07.203.650.593.260	D02.092.211.215.811
Diet, Vegetarian	Analgesics, Non-Narcotic	1	E02.642.249.300,G07.203.650.240.300	D27.505.696.663.850.014.040,D27.505.954.427.040.100
Food	Vitamin K	1	J02.500,G07.203.300	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Citrus	Pyridines	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.725
Digitoxin	Anti-Arrhythmia Agents	1	D09.408.180.261.336	D27.505.954.411.097
Echinacea	Debrisoquin	1	B01.650.388.100.100.310,B01.650.940.800.575.100.100.310	D03.633.100.531.205,D03.438.531.205
Intestinal Absorption	Analgesics	1	G07.203.650.372.500,G07.203.650.593.345.500	D27.505.696.663.850.014,D27.505.954.427.040
Dietary Fats	Hypnotics and Sedatives	1	J02.500.375,G07.203.300.375	D27.505.696.277.350,D27.505.954.427.210.350,D27.505.954.427.325,D27.505.696.410
Milk	Water	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Eating	beta-Cyclodextrins	1	G07.203.650.283,G07.203.650.593.260	D04.345.103.333,D09.698.365.855.400.375.333
Intestinal Absorption	Dietary Sucrose	1	G07.203.650.372.500,G07.203.650.593.345.500	D09.301.325,D09.698.629.305.770.200
Beverages	NADP	1	J02.200,G07.203.100	D03.633.100.759.646.138.749,D03.438.759.646.138.749
Citrus paradisi	Diltiazem	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.633.100.079.150,D03.438.079.150
Milk	Estramustine	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D02.455.526.728.650.275,D04.210.500.365.415.248.320,D04.808.365.415.248.320
Food	Cholestyramine Resin	1	J02.500,G07.203.300	D25.720.716.579.159
Fruit	Terfenadine	1	A18.024.500,J02.500.562,G07.203.300.562	D03.383.621.855,D02.455.426.559.389.115.800
Beverages	Monoamine Oxidase Inhibitors	1	J02.200,G07.203.100	D27.505.519.389.616
Food	Ferrous Compounds	1	J02.500,G07.203.300	D01.490.200,D02.691.550.200,D02.691.350,D01.485.275,D01.632.350
