Roller S, Lode H, Stelzer I, Deppermann KM, Boeckh M, Koeppe P. Pharmacokinetics of loracarbef and interaction with acetylcysteine. Eur J Clin Microbiol Infect Dis (1992) 11, 851–5.	1468429
DeSante KA, Zeckel ML. Pharmacokinetic profile of loracarbef. Am J Med (1992) 92 (Suppl 6A), 16S–19S.	1621740
Lutz M, Espinoza J, Arancibia A, Araya M, Pacheco I, Brunser O. Effect of structured dietary fiber on bioavailability of amoxicillin. Clin Pharmacol Ther (1987) 42, 220–4.	3038451
Koo WWK, Ke J, Tam YK, Finegan BA, Marriage B. Pharmacokinetics of ampicillin during parenteral nutrition. J Parenter Enteral Nutr (1990) 14, 279–82.	2112643
Welling PG, Huang H, Koch PA, Craig WA, Madsen PO. Bioavailability of ampicillin and amoxicillin in fasted and nonfasted subjects. J Pharm Sci (1977) 66, 549–52.	323461
Eshelman FN, Spyker DA. Pharmacokinetics of amoxicillin and ampicillin: crossover study of the effect of food. Antimicrob Agents Chemother (1978) 14, 539–43.	363052
Staniforth DH, Lillystone RJ, Jackson D. Effect of food on the bioavailability and tolerance of clavulanic acid/amoxycillin combination. J Antimicrob Chemother (1982) 10, 131–9.	7118763
Neuvonen PJ, Elonen E, Pentikainen PJ. Comparative effect of food on absorption of ampicillin and pivampicillin. J Int Med Res (1977) 5, 71–6.	838114
Sommers DK, van Wyk M, Moncrieff J, Schoeman HS. Influence of food and reduced gastric acidity on the bioavailability of bacampicillin and cefuroxime axetil. Br J Clin Pharmacol (1984) 18, 535–9.	6091711
Babalola CP, Iwheye GB, Olaniyi AA. Effect of proguanil interaction on bioavailability of cloxacillin. J Clin Pharm Ther (2002) 27, 461–4.	12472986
McCracken GH, Ginsburg CM, Clahsen JC, Thomas ML. Pharmacologic evaluation of orally administered antibiotics in infants and children: effect of feeding on bioavailability. Pediatrics (1978) 62, 738–43.	581516
Staniforth DH, Clarke HL, Horton R, Jackson D, Lau D. Augmentin bioavailability following cimetidine, aluminium hydroxide and milk. Int J Clin Pharmacol Ther Toxicol (1985) 23, 154–7.	3838971
Hasegawa T, Yamaki K, Nadai M, Muraoka I, Wang L, Takagi K, Nabeshima T. Lack of effect of Chinese medicines on bioavailability of ofloxacin in healthy volunteers. Int J Clin Pharmacol Ther (1994) 32, 57–61.	8004359
Hasegawa T, Yamaki K-I, Muraoka I, Nadai M, Takagi K, Nabeshima T. Effects of traditional Chinese medicines on pharmacokinetics of levofloxacin. Antimicrob Agents Chemother (1995) 39, 2135–7.	8540731
Neuvonen PJ, Kivistö KT, Lehto P. Interference of dairy products with the absorption of ciprofloxacin. Clin Pharmacol Ther (1991) 50, 498–502.	1934862
Hoogkamer JFW, Kleinbloesem CH. The effect of milk consumption on the pharmacokinetics of fleroxacin and ciprofloxacin in healthy volunteers. Drugs (1995) 49 (Suppl 2), 346–8.	8549357
Lehto P, Kivistö KT. Effects of milk and food on the absorption of enoxacin. Br J Clin Pharmacol (1995) 39, 194–6.	7742162
Lehto PL, Kivistö KT. Different effects of products containing metal ions on the absorption of lomefloxacin. Clin Pharmacol Ther (1994) 56, 477–82.	7955811
Stass H, Kubitza D. Effects of dairy products on the oral bioavailability of moxifloxacin, a novel 8-methoxyfluoroquinolone, in healthy volunteers. Clin Pharmacokinet (2001) 40 (Suppl 1) 33–8.	11352440
Kivistö KT, Ojala-Karlsson P, Neuvonen PJ. Inhibition of norfloxacin absorption by dairy products. Antimicrob Agents Chemother (1992) 36, 489–91.	1605619
Dudley MN, Marchbanks CR, Flor SC, Beals B. The effect of food or milk on the absorption kinetics of ofloxacin. Eur J Clin Pharmacol (1991) 41, 569–71.	1797525
Neuvonen PJ, Kivistö KT. Milk and yoghurt do not impair the absorption of ofloxacin. Br J Clin Pharmacol (1992) 33, 346–8.	1476449
Mueller BA, Brierton DG, Abel SR, Bowman L. Effect of enteral feeding with Ensure on oral bioavailabilities of ofloxacin and ciprofloxacin. Antimicrob Agents Chemother (1994) 38, 2101–5.	7811026
Piccolo ML, Toossi Z, Goldman M. Effect of coadministration of a nutritional supplement on ciprofloxacin absorption. Am J Hosp Pharm (1994) 51, 2697–9.	7856583
Healy DP, Brodbeck MC, Clendening CE. Ciprofloxacin absorption is impaired in patients given enteral feedings orally and via gastrostomy and jejunostomy tubes. Antimicrob Agents Chemother (1996) 40, 6–10.	8787869
Yuk JH, Nightingale CH, Quintiliani R, Yeston NS, Orlando R, Dobkin ED, Kambe JC, Sweeney KR, Buonpane EA. Absorption of ciprofloxacin administered through a nasogastric tube or a nasoduodenal tube in volunteers and patients receiving enteral nutrition. Diagn Microbiol Infect Dis (1990) 13, 99–102.	2114955
Yuk JH, Nightingale CH, Sweeney KR, Quintiliani R, Lettieri JT, Frost RW. Relative bioavailability in healthy volunteers of ciprofloxacin administered through a nasogastric tube with and without enteral feeding. Antimicrob Agents Chemother (1989) 33, 1118–20.	2506806
de Marie S, VandenBergh MFQ, Buijk SLCE, Bruining H, van Vliet A, Kluytmans JAJW, Mouton JW. Bioavailability of ciprofloxacin after multiple enteral and intravenous doses in ICU patients with severe gram-negative intra-abdominal infections. Intensive Care Med (1998) 24, 343–6.	9609412
Mimoz O, Binter V, Jacolot A, Edouard A, Tod M, Petitjean O, Samii K. Pharmacokinetics and absolute bioavailability of ciprofloxacin administered through a nasogastric tube with continuous enteral feeding to critically ill patients. Intensive Care Med (1998) 24, 1047–51.	9840238
Wright DH, Pietz SL, Konstantinides FN, Rotschafer JC. Decreased in vitro fluoroquinolone concentrations after admixture with an enteral feeding formulation. J Parenter Enteral Nutr (2000) 24, 42–8.	10638471
Burkhardt O, Stass H, Thuss U, Borner K, Welte T. Effects of enteral feeding on the oral bioavailability of moxifloxacin in healthy volunteers. Clin Pharmacokinet (2005) 44, 969–76.	16122283
Frost RW, Carlson JD, Dietz AJ, Heyd A, Lettieri JT. Ciprofloxacin pharmacokinetics after a standard or high-fat/high-calcium breakfast. J Clin Pharmacol (1989) 29, 953–5.	2589383
Verho M, Malerczyk V, Dagrosa E, Korn A. The effect of food on the pharmacokinetics of ofloxacin. Curr Med Res Opin (1986) 10, 166–71.	3460737
Dudley MN, Marchbanks CR, Flor SC, Beals B. The effect of food or milk on the absorption kinetics of ofloxacin. Eur J Clin Pharmacol (1991) 41, 569–71.	1797525
Hooper WD, Dickinson RG, Eadie MJ. Effect of food on absorption of lomefloxacin. Antimicrob Agents Chemother (1990) 34, 1797–9.	2285293
Somogyi AA, Bochner F, Keal JA, Rolan PE, Smith M. Effect of food on enoxacin absorption. Antimicrob Agents Chemother (1987) 31, 638–9.	3475034
Allen A, Bygate E, Clark D, Lewis A, Pay V. The effect of food on the bioavailability of oral gemifloxacin in healthy volunteers. Int J Antimicrob Agents (2000) 16, 45–50.	11185412
Johnson RD, Dorr MB, Hunt TL, Jensen BK, Talbot GH. Effects of food on the pharmacokinetics of sparfloxacin. Clin Ther (1999) 21, 982–91.	10440622
Neuhofel AL, Wilton JH, Victory JM, Hejmanowski LG, Amsden GW. Lack of bioequivalence of ciprofloxacin when administered with calcium-fortified orange juice: a new twist on an old interaction. J Clin Pharmacol (2002) 42, 461–6.	11936572
Wallace AW, Victory JM, Amsden GW. Lack of bioequivalence of gatifloxacin when coadministered with calcium-fortified orange juice in healthy volunteers. J Clin Pharmacol (2003) 43, 92–6.	12520633
Wallace AW, Victory JM, Amsden GW. Lack of bioequivalence when levofloxacin and calcium-fortified orange juice are coadministered to healthy volunteers. J Clin Pharmacol (2003) 43, 539–44.	12971031
Amsden GW, Whitaker A-M. Johnson PW. Lack of bioequivalence of levofloxacin when coadministered with a mineral-fortified breakfast of juice and cereal. J Clin Pharmacol (2003) 43, 990–95.	12971031
Cohn SM, Sawyer MD, Burns GA, Tolomeo C, Milner KA. Enteric absorption of ciprofloxacin during tube feeding in the critically ill. J Antimicrob Chemother (1996) 38, 871–6.	8961058
Scheiner J, Altemeier WA. Experimental study of factors inhibiting absorption and effective therapeutic levels of declomycin. Surg Gynecol Obstet (1962) 114, 9–14.	14498173
Rosenblatt JE, Barrett JE, Brodie JL, Kirby WMM. Comparison of in vitro activity and clinical pharmacology of doxycycline with other tetracyclines. Antimicrob Agents Chemother (1966) 6, 134–41.	4964450
Meyer FP, Specht H, Quednow B, Walther H. Influence of milk on bioavailability of doxycycline — new aspects. Infection (1989) 17, 245–6.	2767766
Saux M-C, Mosser J, Pontagnier H, Leng B. Pharmacokinetic study of doxycycline polyphosphate after simultaneous ingestion of milk. Eur J Drug Metab Pharmacokinet (1983) 8, 43–9.	6688049
Leyden JJ. Absorption of minocycline hydrochloride and tetracycline hydrochloride. Effect of food, milk, and iron. J Am Acad Dermatol (1985) 12, 308–12.	3838321
Jung H, Rivera O, Reguero MT, Rodríguez JM, Moreno-Esparza R. Influence of liquids (coffee and orange juice) on the bioavailability of tetracycline. Biopharm Drug Dispos (1990) 11, 729–34.	2271748
Cook HJ, Mundo CR, Fonseca L, Gasque L, Moreno-Esparza R. Influence of the diet on bioavailability of tetracycline. Biopharm Drug Dispos (1993) 14, 549–53.	8218972
Albert A, Rees CW. Avidity of the tetracyclines for the cations of metals. Nature (1956) 177, 433–4.	13309332
Suvarna R, Pirmohamed M, Henderson L. Possible interaction between warfarin and cranberry juice. BMJ (2003) 327, 1454.	14684645
Grant P. Warfarin and cranberry juice: an interaction? J Heart Valve Dis (2004) 13, 25–6.	14765835
Rindone JP, Murphy TW. Warfarin-cranberry juice interaction resulting in profound hypoprothrombinemia and bleeding. Am J Ther (2006) 13, 283–4.	16772772
Greenblatt DJ, von Moltke LL, Perloff ES, Luo Y, Harmatz JS, Zinny MA. Interaction of flurbiprofen with cranberry juice, grape juice, tea, and fluconazole: in vitro and clinical studies. Clin Pharmacol Ther (2006) 79, 125–33.	16413247
Melander A, Wåhlin E. Enhancement of dicoumarol bioavailability by concomitant food intake. Eur J Clin Pharmacol (1978) 14, 441–4.	83942
O’Reilly RA, Rytand DA. ‘Resistance’ to warfarin due to unrecognized vitamin K supplementation. N Engl J Med (1980) 303, 160–1.	7383081
Westfall LK. An unrecognized cause of warfarin resistance. Drug Intell Clin Pharm (1981) 15, 131.	7274023
Lader EW, Yang L, Clarke A. Warfarin dosage and vitamin K in Osmolite. Ann Intern Med (1980) 93, 373–4.	7406391
Lee M, Schwartz RN, Sharifi R. Warfarin resistance and vitamin K. Ann Intern Med (1981) 94, 140–1.	7312071
Zallman JA, Lee DP, Jeffrey PL. Liquid nutrition as a cause of warfarin resistance. Am J Hosp Pharm (1981) 38, 1174.	7270565
Parr MD, Record KE, Griffith GL, Zeok JV, Todd EP. Effect of enteral nutrition on warfarin therapy. Clin Pharm (1982) 1, 274–6.	6821036
Kutsop JJ. Update on vitamin K 1 content of enteral products. Am J Hosp Pharm (1984) 41, 1762.	6437219
Howard PA, Hannaman KN. Warfarin resistance linked to enteral nutrition products. J Am Diet Assoc (1985) 85, 713–15.	3998343
Martin JE, Lutomski DM. Warfarin resistance and enteral feedings. J Parenter Enteral Nutr (1989) 13, 206–8.	2496251
Petretich DA. Reversal of Osmolite-warfarin interaction by changing warfarin administration time. Clin Pharm (1990) 9, 93.	2106407
Watson AJM, Pegg M, Green JRB. Enteral feeds may antagonise warfarin. BMJ (1984) 288, 557.	6421377
Oren B, Shvartzman P. Unsuspected source of vitamin K in patients treated with anticoagulants: a case report. Fam Pract (1989) 6, 151–2.	2663579
Streif W, Marzinotto AV, Massicotte P, Chan AKC, Julian JA, Mitchell L. Analysis of warfarin therapy in pediatric patients: a prospective cohort study of 319 patients. Blood (1999) 94, 3007–14.	10556183
Lutomski DM, Palascak JE, Bower RH. Warfarin resistance associated with intravenous lipid administration. J Parenter Enteral Nutr (1987) 11, 316–18.	3110450
MacLaren R, Wachsman BA, Swift DK, Kuhl DA. Warfarin resistance associated with intravenous lipid administration: discussion of propofol and review of the literature. Pharmacotherapy (1997) 17, 1331–7.	9399621
Helphingstine CJ, Bistrian BR. New Food and Drug Administration requirements for inclusion of vitamin K in adult parenteral multivitamins. J Parenter Enteral Nutr (2003) 27, 220–4.	12757117
Monterrey-Rodríguez J, Feliú JF, Rivera-Miranda GC. Interaction between warfarin and mango fruit. Ann Pharmacother (2002) 36, 940–1.	12014354
Kudo T. Warfarin antagonism of natto and increase in serum vitamin K by intake of natto. Artery (1990) 17, 189–201.	2360879
Cambria-Kiely JA. Effect of soy milk on warfarin efficacy. Ann Pharmacother (2002) 36, 1893–6.	12452752
Schurgers LJ, Vermeer C. Determination of phylloquinone and menaquinones in food. Effect of food matrix on circulating vitamin K concentrations. Haemostasis (2000) 30, 298–307.	11356998
Blickstein D, Shaklai M, Inbal A. Warfarin antagonism by avocado. Lancet (1991) 337, 914–15.	1672990
Taylor JR, Wilt VM. Probable antagonism of warfarin by green tea. Ann Pharmacother (1999) 33, 426–8.	10332534
Greenblatt DJ, von Moltke LL, Perloff ES, Luo Y, Harmatz JS, Zinny MA. Interaction of flurbiprofen with cranberry juice, grape juice, tea, and fluconazole: in vitro and clinical studies. Clin Pharmacol Ther (2006) 79, 125–33.	16413247
Pedersen FM, Hamberg O, Hess K, Ovesen L. The effect of dietary vitamin K on warfarin-induced anticoagulation. J Intern Med (1991) 229, 517–20.	2045759
Udall JA, Krock LB. A modified method of anticoagulant therapy. Curr Ther Res (1968) 10, 207–11.	4967225
Udall JA. Human sources and absorption of vitamin K in relation to anticoagulation stability. JAMA (1965) 194, 127–9.	5897315
Qureshi GD, Reinders P, Swint JJ, Slate MB. Acquired warfarin resistance and weight-reducing diet. Arch Intern Med (1981) 141, 507–9.	7212893
Kempin SJ. Warfarin resistance caused by broccoli. N Engl J Med (1983) 308, 1229–30.	6843604
Chow WH, Chow TC, Tse TM, Tai YT, Lee WT. Anticoagulation instability with life-threatening complication after dietary modification. Postgrad Med J (1990) 66, 855–7.	2099431
Walker FB. Myocardial infarction after diet-induced warfarin resistance. Arch Intern Med (1984) 144, 2089–90.	6486994
Karlson B, Leijd B, Hellström A. On the influence of vitamin K-rich vegetables and wine on the effectiveness of warfarin treatment. Acta Med Scand (1986) 220, 347–50.	3541503
Schurgers LJ, Shearer MJ, HamulyáK K, Stöcklin E, Vermeer C. Effect of vitamin K intake on the stability of oral anticoagulant treatment: dose-response relationships in healthy subjects. Blood (2004) 104, 2682–9.	15231565
Kalra PA, Cooklin M, Wood G, O’Shea GM, Holmes AM. Dietary modification as a cause of anticoagulation instability. Lancet (1988) ii, 803.	2901653
Shearer MJ, Bach A, Kohlmeier M. Chemistry, nutritional sources, tissue distribution and metabolism of vitamin K with special reference to bone health. J Nutr (1996) 126, 1181S–1186S.	8642453
Schurgers LJ, Vermeer C. Determination of phylloquinone and menaquinones in food. Effect of food matrix on circulating vitamin K concentrations. Haemostasis (2000) 30, 298–307.	11356998
Bartle WR, Madorin P, Ferland G. Seaweed, vitamin K, and warfarin. Am J Health-Syst Pharm (2001) 58, 2300.	11763808
Flannery EP, MacDonald BS, O’Leary DS, McGinty JM. Japanese-restaurant syndrome. N Engl J Med (1971) 285, 414.	5104893
Lubetsky A, Dekel-Stern E, Chetrit A, Lubin F, Halkin H. Vitamin K intake and sensitivity to warfarin in patients consuming regular diets. Thromb Haemost (1999) 81, 396–9.	10102468
Couris R, Tataronis G, McCloskey W, Oertel L, Dallal G, Dwyer J, Blumberg JB. Dietary vitamin K variability affects International normalized ratio (INR) coagulation indices. Int J Vitam Nutr Res (2006) 76, 65–74.	16941417
Khan T, Wynne H, Wood P, Torrance A, Hankey C, Avery P, Kesteven P, Kamali F. Dietary vitamin K influences intra-individual variability in anticoagulant response to warfarin. Br J Haematol (2004) 124, 348–54.	14717783
Franco V, Polanczyk CA, Clausell N, Rohde LE. Role of dietary vitamin K intake in chronic oral anticoagulation: prospective evidence from observational and randomized protocols. Am J Med (2004) 116, 651–6.	15121490
Sconce E, Khan T, Mason J, Noble F, Wynne H, Kamali F. Patients with unstable control have a poorer dietary intake of vitamin K compared to patients with stable control of anticoagulation. Thromb Haemost (2005) 93, 872–5.	15886802
Sorano GG, Biondi G, Conti M, Mameli G, Licheri D, Marongiu F. Controlled vitamin K content diet for improving the management of poorly controlled anticoagulated patients: a clinical practice proposal. Haemostasis (1993) 23, 77–82.	8365689
Gijsbers BLMG, Jie K-SG, Vermeer C. Effect of food composition on vitamin K absorption in human volunteers. Br J Nutr (1996) 76, 223–9.	8813897
Booth SL, Suttie JW. Dietary intake and adequacy of vitamin K. J Nutr (1998) 128, 785–8.	9566982
Booth SL, Centurelli MA. Vitamin K: a practical guide to the dietary management of patients on warfarin. Nutr Rev (1999) 57, 288–96.	10568341
Couris RR, Tataronis GR, Booth SL, Dallal GE, Blumberg JB, Dwyer JT. Development of a self-assessment instrument to determine daily intake and variability of dietary vitamin K. J Am Coll Nutr (2000) 19, 801–6.	11194535
Sullivan DM, Ford MA, Boyden TW. Grapefruit juice and the response to warfarin. Am J Health-Syst Pharm (1998) 55, 1581–3.	9706183
Bartle WR. Grapefruit juice might still be factor in warfarin response. Am J Health-Syst Pharm (1999) 56, 676.	10423213
Yue, Q-Y, Jansson K. Herbal drug Curbicin and anticoagulant effect with and without warfarin: possibly related to the vitamin E component. J Am Geriatr Soc (2001) 49, 838.	11454132
Yu CM, Chan JCN, Sanderson JE. Chinese herbs and warfarin potentiation by ‘Danshen’. J Intern Med (1997) 241, 337–9.	9159606
Izzat MB, Yim APC, El-Zufari MH. A taste of Chinese medicine. Ann Thorac Surg (1998) 66, 941–2.	9768962
Macan H, Uykimpang R, Alconcel M, Takasu J, Razon R, Amagase H, Niihara Y. Aged garlic extract may be safe for patients on warfarin therapy. J Nutr (2006) 136 (3 Suppl), 793S–795S.	16484565
German K, Kumar U, Blackford HN. Garlic and the risk of TURP bleeding. Br J Urol (1995) 76, 518.	7551902
Rose KD, Croissant PD, Parliament CF, Levin MP. Spontaneous spinal epidural hematoma with associated platelet dysfunction from excessive garlic ingestion: a case report. Neurosurgery (1990) 26, 880–2.	2352608
Jiang X, Williams KM, Liauw WS, Ammit AJ, Roufogalis BD, Duke CC, Day RO, McLachlan AJ. Effect of ginkgo and ginger on the pharmacokinetics and pharmacodynamics of warfarin in healthy subjects. Br J Clin Pharmacol (2005) 59, 425–32.	15801937
Krüth P, Brosi E, Fux R, Mörike K, Gleiter CH. Ginger-associated overanticoagulation by phenprocoumon. Ann Pharmacother (2004) 38, 257–60.	14742762
Lesho EP, Saullo L, Udvari-Nagy S. A 76-year-old woman with erratic anticoagulation. Cleve Clin J Med (2004) 71, 651–6 .	15449760
Braun L. Herb-drug interaction guide. Aust Fam Physician (2001) 30, 473–6.	11558205
Vaes LPJ, Chyka PA. Interactions of warfarin with garlic, ginger, ginkgo, or ginseng: nature of the evidence. Ann Pharmacother (2000) 34, 1478–82.	11144706
Jiang X, Williams KM, Liauw WS, Ammit AJ, Roufogalis BD, Duke CC, Day RO, McLachlan AJ. Effect of ginkgo and ginger on the pharmacokinetics and pharmacodynamics of warfarin in healthy subjects. Br J Clin Pharmacol (2005) 59, 425–32.	15801937
Matthews MK. Association of Ginkgo biloba with intracerebral hemorrhage. Neurology (1998) 50, 1933.	9633781
Vaes LPJ, Chyka PA. Interactions of warfarin with garlic, ginger, ginkgo, or ginseng: nature of the evidence. Ann Pharmacother (2000) 34, 1478–82.	11144706
Mohutsky MA, Anderson GA, Miller JW, Elmer GW. Ginkgo biloba: evaluation of CYP2C9 drug interactions in vitro and in vivo. Am J Ther (2006) 13, 24–31.	16428919
Yuan C-S, Wei G, Dey L, Karrison T, Nahlik L, Maleckar S, Kasza K, Ang-Lee M, Moss J. Brief communication: American ginseng reduces warfarin’s effect in healthy patients. Ann Intern Med (2004) 141, 23–27. Importance and management.	15238367
Janetzky K, Morreale AP. Probable interaction between warfarin and ginseng. Am J Health-Syst Pharm (1997) 54, 692–3.	9075501
Jiang X, Williams KM, Liauw WS, Ammit AJ, Roufogalis BD, Duke CC, Day RO, McLachlan AJ. Effect of St John’s wort and ginseng on the pharmacokinetics and pharmacodynamics of warfarin in healthy subjects. Br J Clin Pharmacol (2004) 57, 592–99.	15089812
Hogan RP. Hemorrhagic diathesis caused by drinking an herbal tea. JAMA (1983) 249, 2679–80.	6133016
Plotnikoff GA, McKenna D, Watanabe K, Blumenthal M. Ginseng and warfarin interactions. Ann Intern Med (2004) 141, 893–4.	15655860
Zhu M, Chan KW, Ng LS, Chang Q, Chang S, Li RC. Possible influences of ginseng on the pharmacokinetics and pharmacodynamics of warfarin in rats. J Pharm Pharmacol (1999) 51, 175–80.	10217316
Hopkins MP, Androff L, Benninghoff AS. Ginseng face cream and unexplained vaginal bleeding. Am J Obstet Gynecol (1988) 159, 1121–2.	3189445
Greenspan EM. Ginseng and vaginal bleeding. JAMA (1983) 249, 2018.	6834589
Kuo S-C, Teng C-M, Leed J-C, Ko F-N, Chen S-C, Wu T-S. Antiplatelet components in Panax ginseng. Planta Med (1990) 56, 164–7.	2353062
Lam AY, Elmer GW, Mohutsky M. Possible interaction between warfarin and Lycium barbarum. Ann Pharmacother (2001) 35, 1199–1201.	11675844
Wong ALN, Chan TYK. Interaction between warfarin and the herbal product quilinggao. Ann Pharmacother (2003) 37, 836–8.	12773074
Jiang X, Williams KM, Liauw WS, Ammit AJ, Roufogalis BD, Duke CC, Day RO, McLachlan AJ. Effect of St John’s wort and ginseng on the pharmacokinetics and pharmacodynamics of warfarin in healthy subjects. Br J Clin Pharmacol (2004) 57, 592–9.	15089812
Yue Q-Y, Bergquist C, Gerdén B. Safety of St John’s wort (Hypericum perforatum). Lancet (2000) 355, 576–7.	11276296
Carr ME, Klotz J, Bergeron M. Coumadin resistance and the vitamin supplement “Noni”. Am J Hematol (2004) 77, 103–4.	15307118
Pirk LA, Engelberg R. Hypoprothrombinemic action of quinine sulfate. Am J Med Sci (1947) 213, 593–7.	20238900
Quick AJ. Effect of synthetic vitamin K and quinine sulfate on the prothrombin level. J Lab Clin Med (1946) 31, 79–84.	21010059
Aslam M, Stockley IH. Interaction between curry ingredient (karela) and drug (chlorpropamide). Lancet (1979) i, 607.	85186
Leatherdale BA, Panesar KR, Singh G, Atkins TW, Bailey CJ, Bignell AHC. Improvement in glucose tolerance due to Momordica charantia (karela). BMJ (1981) 282, 1823–4.	6786635
Tongia A, Tongia SK, Dave M. Phytochemical determination and extraction of Momordica charantia fruit and its hypoglycemic potentiation of oral hypoglycemic drugs in diabetes mellitus (NIDDM). Indian J Physiol Pharmacol (2004) 48, 241–44.	15521566
Welihinda J, Karunanayake EH, Sheriff MHR, Jaysinghe KSA . Effect of Momordica charantia on the glucose tolerance in maturity onset diabetes. J Ethnopharmacol (1986) 17, 277–82.	3807390
Akhtar MS. Trial of Momordica Charantia Linn (Karela) powder in patients with maturity-onset diabetes. J Pakistan Med Assoc (1982) 32, 106–7.	6806502
Wang Z, Gorski JC, Hamman MA, Huang S-M, Lesko LJ, Hall SD. The effects of St John’s wort (Hypericum perforatum) on human cytochrome P450 activity. Clin Pharmacol Ther (2001) 70, 317–26.	11871046
Arold G, Donath F, Maurer A, Diefenbach K, Bauer S, Henneicke-von Zepelin H-H, Friede M, Roots I. No relevant interaction with alprazolam, caffeine, tolbutamide, and digoxin by treatment with a low-hyperforin St John’s wort extract. Planta Med (2005) 71, 331–7.	15856409
Ohnishi N, Nakasako S, Okada K, Umehara S, Takara K, Nagasawa K, Yoshioka M, Kuroda K, Yokoyama T. Studies on interactions between traditional herbal and Western medicines. IV: Lack of pharmacokinetic interactions between Saiko-ka-ryukotsu-borei-to and carbamazepine in rats. Eur J Drug Metab Pharmacokinet (2001) 26, 129–35.	11554427
Ohnishi N, Yonekawa Y, Nakasako S, Nagasawa K, Yokoyama T, Yoshioka M, Kuroda K. Studies on interactions between traditional herbal and Western medicines. I.Effects of Sho-seiryu-to on the pharmacokinetics of carbamazepine in rats. Biol Pharm Bull (1999) 22, 527–31.	10375176
Lau KK, Lai CK, Chan AYM. Phenytoin poisoning after using Chinese proprietary medicines. Hum Exp Toxicol (2000) 19, 385–6.	11002387
Bonin B, Vandel P, Vandel S, Kantelip JP. Effect of grapefruit intake on carbamazepine bioavailability: a case report. Therapie (2001) 56, 69–71.	11322025
Garg SK, Kumar N, Bhargava VK, Prabhakar SK. Effect of grapefruit juice on carbamazepine bioavailability in patients with epilepsy. Clin Pharmacol Ther (1998) 64, 286–8.	9757152
Ameer B, Weintraub RA. Drug interactions with grapefruit juice. Clin Pharmacokinet (1997) 33, 103–21.	9555149
Hidaka M, Okumura M, Fujita K-I, Ogikubo T, Yamasaki K, Iwakiri T, Setoguchi N, Arimori K. Effects of pomegranate juice on human cytochrome P450 3A (CYP3A) and carbamazepine pharmacokinetics in rats. Drug Metab Dispos (2005) 33, 644–8.	15673597
Gidal BE, Maly MM, Budde J, Lensmeyer GL, Pitterle ME, Jones JC. Effect of a high-protein meal on gabapentin pharmacokinetics. Epilepsy Res (1996) 23, 71–6.	8925804
Gidal BE, Maly MM, Kowalski JW, Rutecki PA, Pitterle ME, Cook DE. Gabapentin absorption: effect of mixing with foods of varying macronutrient composition. Ann Pharmacother (1998) 32, 405–9.	9562133
Parnell J, Sheth R, Limdi N, Gidal BE. Oral absorption of gabapentin syrup is not impaired by concomitant administration with various beverages or enteral nutrition supplement. Epilepsia (2001) 42 (Suppl 7), 91.	11906584
Johansson Ö, Wahlin-Boll E, Lindberg T, Melander A. Opposite effects of carbohydrate and protein on phenytoin absorption in man. Drug Nutr Interact (1983) 2, 139–44.	6678751
Kennedy MC, Wade DN. The effect of food on the absorption of phenytoin. Aust N Z J Med (1982) 12, 258–61.	6956293
Longe RL, Smith OB. Phenytoin interaction with an oral feeding results in loss of seizure control. J Am Geriatr Soc (1988) 36, 542–4.	3372933
Taylor DM, Massey CA, Willson WG, Dhillon S. Lowered serum phenytoin concentrations during therapy with liquid food concentrates. Ann Pharmacother (1993) 27, 369.	8453178
Nishimura LY, Armstrong EP, Plezia PM, Iacono RP. Influence of enteral feedings on phenytoin sodium absorption from capsules. Drug Intell Clin Pharm (1988) 22, 130–3.	3127188
Guidry JR, Eastwood TF, Curry SC. Phenytoin absorption in volunteers receiving selected enteral feedings. West J Med (1989) 150, 659–61.	2501937
Summers VM, Grant R. Nasogastric feeding and phenytoin interaction. Pharm J (1989) 243, 181.	2492043
Bauer LA. Interference of oral phenytoin absorption by continuous nasogastric feedings. Neurology (1982) 32, 570–2.	6803191
Ozuna J, Friel P. Effect of enteral tube feeding on serum phenytoin levels. J Neurosurg Nurs (1984) 16, 289–91.	6438282
Worden JP, Wood CA, Workman CH. Phenytoin and nasogastric feedings. Neurology (1984) 34, 132.	6419147
Hatton RC. Dietary interaction with phenytoin. Clin Pharm (1984) 3, 110–11.	6723218
Weinryb J, Cogen R. Interaction of nasogastric phenytoin and enteral feeding solution. J Am Geriatr Soc (1989) 37, 195–6.	2492043
Maynard GA, Jones KM, Guidry JR. Phenytoin absorption from tube feedings. Arch Intern Med (1987) 147, 1821.	3116961
Doak KK, Haas CE, Dunnigan KJ, Reiss RA, Reiser JR, Huntress J, Altavela JL. Bioavailability of phenytoin acid and phenytoin sodium with enteral feedings. Pharmacotherapy (1998) 18, 637–45.	9620116
Rodman DP, Stevenson TL, Ray TR. Phenytoin malabsorption after jejunostomy tube delivery. Pharmacotherapy (1995) 15, 801–5.	8602393
Miller SW, Strom JG. Stability of phenytoin in three enteral nutrient formulas. Am J Hosp Pharm (1988) 45, 2529–32.	3228106
Hooks MA, Longe RL, Taylor AT, Francisco GE. Recovery of phenytoin from an enteral nutrient formula. Am J Hosp Pharm (1986) 43, 685–8.	3085485
Krueger KA, Garnett WR, Comstock TJ, Fitzsimmons WE, Karnes HT, Pellock JM. Effect of two administration schedules of an enteral nutrient formula on phenytoin bioavailability. Epilepsia (1987) 28, 706–12.	3121288
