Coccidiosis/veterinary*,2
Piperidines/economics,1
 Vascular/physiopathology*,1
Contrast Media/administration & dosage,2
Burkholderia Infections/microbiology*,1
Hemoglobinopathies/psychology,1
Graves Disease*,1
Protein Kinase Inhibitors/therapeutic use*,3
 Local/classification,1
Estriol/metabolism,2
Isoquinolines/pharmacokinetics*,1
Perfusion*,1
Anesthetics/toxicity*,1
Hematopoietic Stem Cell Transplantation/adverse effects*,1
 Spontaneous/immunology,1
Vascular Diseases/genetics*,1
Amiloride/adverse effects,1
Angiogenesis Inhibitors/administration & dosage,1
Ovum/metabolism*,1
Mycelium/physiology,1
Respiratory Function Tests,6
Colitis,8
Hearing Disorders/diagnosis*,1
Cardiomyopathies/metabolism,1
Surgical Flaps,5
Sorbitol/analysis,1
Wounds and Injuries/epidemiology,1
 Adult/psychology,1
Alveolar Ridge Augmentation/methods*,2
Intestinal Absorption,4
Necrosis,6
Wounds and Injuries/diagnosis,1
Disorders of Excessive Somnolence/etiology*,2
Tissue Donors*,1
Ribose-Phosphate Pyrophosphokinase/genetics*,1
Dioscorea/chemistry*,1
Quality of Life/psychology*,1
Astrocytes/parasitology*,1
Zinc/analysis,2
Anti-HIV Agents/therapeutic use*,2
Nurse Administrators*,1
Retinal Detachment/pathology*,1
 Physiological/physiology,4
Cholesterol/analysis*,1
Diagnostic Imaging*,6
Yersinia pestis/metabolism,1
Delayed-Action Preparations,7
 Intractable/physiopathology,1
Insulin-Like Growth Factor I/analysis*,1
Coculture Techniques,5
 Systolic/drug therapy*,1
Adrenal Cortex/cytology,1
Human Growth Hormone/therapeutic use*,1
Bone Plates,2
Substance Abuse Treatment Centers/organization & administration*,1
Actinobacteria/isolation & purification,1
Rumen/microbiology*,1
Spleen/parasitology,1
Flavonoids/pharmacology*,2
Statistics as Topic*,3
Osteoporosis/genetics,1
Warfarin/therapeutic use*,2
Wound Healing*,1
Femoral Artery/diagnostic imaging,3
 Human Immunodeficiency Virus/metabolism*,1
Colonic Neoplasms*,1
Alkaline Phosphatase/metabolism*,1
L-Lactate Dehydrogenase/biosynthesis,1
Inhibitor of Apoptosis Proteins/antagonists & inhibitors,2
Sensation/physiology,1
Photosynthesis/genetics,1
Compulsive Behavior/epidemiology*,1
Demography,5
Climacteric/metabolism*,1
Pepstatins/immunology,1
 Psychological/complications*,4
Aggression/psychology*,1
ZAP-70 Protein-Tyrosine Kinase/genetics,1
Tibia*,2
Chlortetracycline/adverse effects*,1
 Cholinergic/immunology*,1
Hydrocortisone/blood*,1
Edeine/pharmacology,2
Computer Security*,1
Bacteria/genetics*,2
Lipectomy/nursing,1
Immunoglobulin E/metabolism,1
Glucose Tolerance Test,6
Tay-Sachs Disease/diagnosis,1
 Ankylosing/physiopathology,4
Freeze Drying,2
Hypoxia/diagnosis,1
Citrulline/metabolism*,2
Brain/radiation effects*,1
Urinary Bladder Neoplasms/therapy*,1
Health Services Accessibility/legislation & jurisprudence,1
Gonadotropin-Releasing Hormone/metabolism*,1
 Notch/chemistry,1
Ammonium Compounds*,1
Guilt,1
Pulmonary Valve Stenosis/epidemiology,1
Vasoconstriction/drug effects,2
Colonic Neoplasms,1
Uterine Cervical Neoplasms/immunology,2
Rodentia/virology*,2
Biosensing Techniques/trends,1
Patient Dropouts,1
Lipopolysaccharides,1
Helicobacter Infections*/epidemiology,1
Water*,9
Foot Rot/microbiology,1
Employee Performance Appraisal,2
Placentation/drug effects,1
Prostatic Neoplasms/metabolism*,1
Lovastatin/pharmacokinetics,1
Stem Cell Factor/biosynthesis*,1
Tuberculosis*,9
Aortic Valve/diagnostic imaging*,2
Cognition*,7
Signal Processing,14
 REM/physiology,1
Oscillometry,1
Myocardial Revascularization*,2
Nerve Growth Factors/agonists,1
Ligases/deficiency*,1
Pain/prevention & control,2
Patient Discharge,6
Visual Cortex/anatomy & histology,1
Apolipoprotein A-II/genetics,2
Carcinoma/pathology*,1
NADPH Oxidases/physiology,2
Nursing Audit,1
Kidney Calculi/etiology*,1
 Obstetric*,6
 Drug-Induced/prevention & control*,1
Eye Diseases/etiology,3
Edema,1
 Non-Steroidal/metabolism*,1
Droperidol/pharmacology,1
Drug Eruptions*,1
Proline/analogs & derivatives*,1
Copper/blood*,1
 B-Lymphocyte,1
Retinal Degeneration/metabolism*,1
Periodontitis/metabolism,2
 Agricultural/growth & development*,1
Prostaglandins/biosynthesis*,2
 Systemic/ethnology*,1
Lens Implantation,1
Nanotechnology,2
 Small Interfering/metabolism,5
 Confocal/methods,1
Handwriting*,1
Advance Directive Adherence/psychology,1
Nanostructures/chemistry*,4
Polyethylenes*,1
Quality of Health Care/trends*,1
Non-alcoholic Fatty Liver Disease/chemically induced,1
 Medical*/organization & administration,3
Suicide/psychology,1
Sleep Wake Disorders/diagnostic imaging,1
Unemployment/psychology*,1
Oxygenases/metabolism,1
Osmosis*,1
Lipid Peroxidation*,1
 Oral/therapeutic use*,2
Renal Artery/diagnostic imaging,1
HIV Infections/complications,2
Ion Channels/enzymology*,1
Axons*,1
Infection/surgery,1
 Medical/methods,1
Prothrombin Time,1
Atrophy/complications,1
Retraction of Publication as Topic,1
Milk/microbiology*,1
Sulfonamides*,1
Steroids*,1
 Small*,1
beta Catenin/metabolism,1
Cardiovascular Diseases/prevention & control*,2
Endotoxins/blood,2
Pancreatic Neoplasms/drug therapy,1
Disorders of Excessive Somnolence/psychology,1
Epilepsy/epidemiology*,1
Insurance Benefits/statistics & numerical data,1
Informed Consent/ethics,1
Eosinophilia/immunology,1
Medicaid*/economics,1
Serum Albumin,7
Neoplasms/diagnosis,2
Spinal Cord Diseases/etiology*,1
 Homologous*,2
Obesity/blood,1
Capsicum/standards,2
Embryonic Stem Cells/cytology,1
Osteochondritis/therapy,1
Visual Cortex/cytology,2
Milk/microbiology,2
Sulfur Compounds/toxicity,1
Hybridomas/physiology*,1
Vibrio/growth & development*,1
Ligases/deficiency,1
Tissue Distribution/physiology,1
Valine/analogs & derivatives*,3
Antioxidants/administration & dosage,2
 Plant/ultrastructure*,1
Joint Commission on Accreditation of Healthcare Organizations,3
Myocardial Ischemia/therapy*,1
Signal Transduction,26
Threonine,2
Air Pollution/prevention & control*,1
Glycogen Synthase/isolation & purification*,1
Chromosome Mapping/veterinary,1
Protective Devices*/economics,1
Phosphotungstic Acid,1
Crustacea/physiology,1
Neoplasms/transplantation*,1
Arteries/growth & development,1
Asthma/pathology*,1
Conservation of Natural Resources*/economics,1
Casein Kinase Ialpha/chemistry,1
Americas,1
Exoribonucleases,1
Amputation*,1
 Liver/immunology,1
Mouth Diseases*,1
Floxuridine/therapeutic use,1
Cultural Diversity,2
TRPV Cation Channels/metabolism*,1
Peptide Fragments/chemistry,1
Spinal Cord/physiology*,4
Bacterial Infections/prevention & control*,2
Root Caries/pathology,1
Saccharomyces cerevisiae/metabolism*,5
Carbonic Anhydrases/blood*,1
Educational Measurement*,1
Mouth/innervation,1
Eye Diseases/diagnosis*,1
Quality of Health Care/statistics & numerical data,1
 mu/drug effects,1
Pulmonary Surfactants/analysis*,1
Anorexia Nervosa/therapy*,1
Seasons,13
 Pancreatic Ductal/diagnostic imaging*,1
Amyloid beta-Peptides/metabolism*,2
Phlebography*,1
Bony Callus/enzymology,1
Hemoglobinopathies/epidemiology,1
Depressive Disorder/physiopathology*,1
Pursuit,1
Mindfulness,1
Veins/growth & development,1
 Neurotransmitter/metabolism,2
Injections,54
Inflammation Mediators/analysis,1
Terminology as Topic*,5
Isothiocyanates/toxicity*,1
Radionuclide Imaging,15
Stomach Ulcer/diagnosis,1
Eating/drug effects,1
Triiodothyronine/blood,4
Acceleration,2
Electromagnetic Fields/adverse effects*,2
Athletic Performance*,1
Free Radicals/metabolism,2
 Villous/complications*,1
Cervix Uteri/cytology,1
Angiocardiography*,1
Pyrimidines/chemistry*,1
Nutritive Value,5
Allergens*,1
Polymerase Chain Reaction/veterinary,3
Substance P/analogs & derivatives*,1
 Postganglionic/enzymology*,1
Isoptera/metabolism,1
Inclusion Bodies,5
 Dopamine/analysis,1
 Cell Surface/metabolism,2
Hemagglutination Tests*,2
Chromatin/analysis,1
Vitreous Body*,1
Allyl Compounds/poisoning*,2
 Obese,2
B-Lymphocytes/physiology,2
Multiple Myeloma/enzymology*,1
High-Throughput Nucleotide Sequencing*,1
Lymphatic Diseases/complications,1
Aniridia/pathology,1
Ileum,1
Liposomes/administration & dosage*,1
Triticum/genetics*,2
Ear Canal,1
Trichloroethanes/toxicity,1
Nafcillin/therapeutic use,1
 Hepatocellular/genetics*,5
Tumor Suppressor Protein p53/chemistry,1
Camphor/analogs & derivatives*,1
Cumulative Trauma Disorders/psychology,1
Speech Discrimination Tests,1
 Employee/trends,2
Hydrolysis/drug effects,2
Periodontal Attachment Loss/surgery,1
Human Genome Project*,2
Pituitary Adenylate Cyclase-Activating Polypeptide/metabolism*,1
Genome-Wide Association Study,2
beta-Galactosidase/chemistry,1
Immunotherapy/methods*,3
Formaldehyde/adverse effects*,2
Hospital Administration,2
Safety Management,1
 Influenza Virus/genetics,1
RNA Splicing*,2
Estrous Cycle/physiology,1
Endothelial Cells/cytology*,5
Drainage,7
Drug Contamination/prevention & control*,1
Linear Models*,1
Bone Marrow/immunology,1
Hypothermia/therapy,1
Neuroleptic Malignant Syndrome*/therapy,1
Potassium/pharmacology*,1
 Coronary*,1
Fungal Proteins/isolation & purification,2
Nitrosamines/metabolism*,1
Intravitreal Injections,1
Heparin/metabolism,2
Endothelin-1/genetics*,1
Small Molecule Libraries*,1
Likelihood Functions,7
Tissue Inhibitor of Metalloproteinase-2/metabolism,1
Thalidomide/chemistry*,1
 CCR2/metabolism,1
Occupational Diseases/drug therapy,1
Diabetes Mellitus/blood,6
Caspase 8/biosynthesis,1
Cardiovascular Physiological Phenomena,1
Colonic Neoplasms/genetics*,3
Polyradiculopathy/diagnosis,1
 Metabolic/metabolism,1
Virulence Factors,1
Toxoplasma/physiology*,1
Gelatin/therapeutic use*,1
Schistosomiasis/genetics*,1
Postoperative Care/methods*,2
 Suppurative/therapy,1
Gastrointestinal Diseases/diagnosis,1
 Peptide*,4
 Mammalian/physiology*,1
Succinates/pharmacokinetics,1
Washington,4
Bone and Bones/physiopathology,2
Splenomegaly*,1
Immunosuppression/methods*,1
Insect Hormones/pharmacology*,1
Terfenadine/administration & dosage,1
Heart Septum/abnormalities*,1
 Agricultural*,1
Nephritis/diagnosis*,1
Carbon Dioxide/therapeutic use*,1
 Statistical*,11
Glucosylceramides/metabolism,1
Denmark/epidemiology,1
Neutrophil Infiltration/drug effects,2
Writing,2
Protein Subunits,2
Hearing Loss*,2
Prognathism/diagnostic imaging*,1
Telencephalon/embryology*,1
Propionibacterium acnes*/genetics,2
Retinal Vein*,1
Adenosine Triphosphate*,1
Glycogen Synthase Kinase 3 beta,3
Biochemistry,1
Sleep Apnea Syndromes/physiopathology,1
North America,4
Mediastinal Neoplasms/diagnostic imaging*,1
Herpes Zoster/etiology*,2
Adrenal Cortex/drug effects*,1
Efficiency,7
Health Services Accessibility,6
Lingual Nerve/physiology,1
Aged*,4
Popliteal Cyst/pathology,1
Postoperative Complications/pathology*,1
 Premature/metabolism*,1
Vacuoles/microbiology,1
Bird Diseases/immunology,1
Saliva/chemistry,2
Poly(ADP-ribose) Polymerases/physiology,1
Stomach/physiopathology*,1
Mites/immunology,1
Bangladesh/ethnology,1
 Neoplastic*/surgery,1
Cheilitis/complications,1
Pancreas/analysis,1
Doppler Effect*,1
 Squamous Cell/immunology,1
Bacillus subtilis/virology,1
Thyroid Gland/surgery,1
State Medicine,3
Pinus/metabolism,1
Transplantation,43
Digoxigenin,1
Barium/chemistry*,1
Spinal Diseases/diagnosis,2
Angioplasty/adverse effects,1
Family Practice/education,3
 Cell Surface,1
 gag/genetics,1
Hypertension/mortality,1
Budd-Chiari Syndrome/surgery*,1
 Neutralizing/blood,3
Salt Gland/secretion*,1
Frail Elderly*/psychology,1
Moths/metabolism,2
Cesarean Section/trends,1
Medicare,3
Nitrogen/metabolism*,4
Esterification,1
Enteral Nutrition*,1
Serine/pharmacology*,1
Endocrinology/trends,1
DNA-Formamidopyrimidine Glycosylase,1
Yersinia/chemistry,1
Diagnostic Errors*,2
Organometallic Compounds/chemistry*,3
Anopheles/parasitology*,2
 Transfer/metabolism,1
Disaccharidases/metabolism*,1
Health Facility Environment/standards*,1
 Intraoperative/instrumentation,1
 Hospital/organization & administration,4
Arteriovenous Anastomosis/ultrastructure,1
Chemoradiotherapy,2
Lysosomal Storage Diseases/diagnosis,1
 Developmental/genetics*,1
Pancreatic Diseases/enzymology,1
Bronchodilator Agents/pharmacology*,1
Fresh Water/microbiology*,2
 Autosomal Dominant/diagnostic imaging,1
 Conditioned,1
MADS Domain Proteins/metabolism,2
Burns/nursing*,1
Didanosine/pharmacology*,1
Particulate Matter/adverse effects*,1
Costs and Cost Analysis*,1
Esophagectomy/mortality,1
Agammaglobulinemia/immunology,1
Research Design/standards*,2
Intestines/embryology,1
 Differentiation/metabolism,3
Tyrosine/analogs & derivatives,2
Oxidoreductases/genetics*,2
Coronary Artery Disease/psychology,1
Actinomycosis/diagnosis*,3
 Small/metabolism*,3
NF-kappa B/antagonists & inhibitors,1
Leucine/chemistry,1
Pyrus/metabolism,1
Pyrethrins/analysis*,1
Cerebellum/physiology,1
Carcinoma/physiopathology,1
Hemorrhage/therapy*,2
Fimbriae Proteins,1
Antigen-Antibody Complex/analysis*,1
Hospital Mortality/trends,4
Cognition Disorders/etiology*,3
Pia Mater/growth & development,1
Midwestern United States,2
Visitors to Patients*,1
Exotoxins/genetics,1
Lung Neoplasms/secretion,1
Electric Power Supplies/history,1
Proto-Oncogene Proteins c-kit/metabolism*,2
Triterpenes/isolation & purification,1
Proto-Oncogene Proteins pp60(c-src)/metabolism*,1
Adenomatous Polyposis Coli/pathology,1
Uterus/pathology,2
Persistent Vegetative State/diagnosis*,1
Hepatitis E virus*,1
Biomarkers/metabolism,5
Thyroid Gland,1
Otolaryngology/instrumentation*,1
Osteoblasts/drug effects,1
Parathyroid Hormone/pharmacology,1
Platelet Count,3
Spinal Osteophytosis/complications,1
 Matrix-Assisted Laser Desorption-Ionization,6
Brain Ischemia/diagnostic imaging*,2
Thiocyanates/pharmacology,2
Charcoal,1
Fatty Acids/blood,2
Congenital Hypothyroidism*,1
 Divalent/pharmacokinetics,1
 Chronic/etiology*,1
Cryptosporidiosis/parasitology*,1
Synapses/drug effects,1
Iodine Isotopes*,2
Antibodies*,2
Sound Spectrography,1
CD13 Antigens,1
Regulatory Sequences,1
Regional Medical Programs*,1
Adrenal Cortex Hormones/biosynthesis,1
Ductus Arteriosus/embryology,1
Cortactin/metabolism,1
Hobbies*,2
China/ethnology,1
Rodentia,1
Diffusion Chambers,1
Cerebrovascular Disorders/prevention & control*,1
Intelligence/radiation effects,1
 Ovum/transplantation*,1
Epilepsy/drug therapy,6
Adenocarcinoma/ultrastructure*,1
Horseradish Peroxidase/isolation & purification,1
Athletes/statistics & numerical data,1
Dual-Specificity Phosphatases,1
Osteoporosis/physiopathology,1
Lighting/methods,1
Kidney Transplantation/statistics & numerical data*,1
 B-Cell/physiology*,1
Hydrogen,1
Binding Sites*,1
Cardiovascular Diseases/diet therapy,1
Environmental Pollutants/poisoning*,2
Ovum/drug effects*,1
Immunosorbent Techniques,2
Epidermal Growth Factor/metabolism,1
Thymus Gland*,1
Ion Exchange Resins*,1
Spinal Diseases/surgery,2
Neuritis,2
Calcium Channel Blockers/pharmacology,1
Cell Membrane/physiology,8
Mycoplasma/drug effects,1
Skin Neoplasms/surgery*,2
Head and Neck Neoplasms/virology*,1
Viral Proteins/metabolism,3
Blood Preservation*,1
Drug Monitoring,1
Erythroblastosis,2
Spina Bifida Occulta/diagnosis*,1
Aldehydes/metabolism,1
Cytochrome P-450 CYP1A2/analysis,1
Dehydration/etiology,1
Photoreceptor Cells/metabolism,1
Liver Cirrhosis/pathology*,1
Heparin/therapeutic use*,1
Virulence,5
Palmitic Acids/chemistry,1
Colitis/pathology,3
Cellular Senescence*,2
Carbohydrates/chemistry*,2
 GPI-Anchored,1
Fragile X Syndrome/metabolism,1
Staphylococcal Protein A/metabolism*,2
Dexamethasone/pharmacology*,3
 Female/therapy,4
 Needle/methods,1
Hospital Design and Construction*,1
Inhibition (Psychology),3
 Bacterial/complications,5
Neutrophils/metabolism,3
Optic Disk/diagnostic imaging*,2
Reperfusion Injury/microbiology*,1
 Hip/instrumentation,1
Lung Diseases/pathology*,2
Heart Failure/diagnostic imaging*,2
Abnormalities,19
Cell Separation*,1
Molecular Dynamics Simulation,3
Venous Thromboembolism/etiology*,2
 Hormone-Dependent/genetics,1
Precursor Cell Lymphoblastic Leukemia-Lymphoma/blood,1
 Large-Core Needle/methods,1
Cyanogen Bromide,2
Hepatitis/immunology,1
Streptococcal Infections/microbiology,1
Vibrio/enzymology,1
Protein Transport/drug effects,4
Bacterial Chromatophores/metabolism,1
Mesenchymal Stromal Cells/drug effects,1
Cercopithecus aethiops,1
Trace Elements/chemistry,1
 Obstetric/physiology,1
Cyclic GMP/pharmacology,1
 Hospital/methods*,2
 Peripheral/ultrastructure*,1
Humanism,1
 Phytogenic*/pharmacology,1
Dental Cements/chemistry*,2
Chemical Industry*,1
Galactose/physiology,1
Seedlings/classification,1
Estriol,2
 Obstetrical,1
Rheology*,2
 Chronic/complications,1
Biodegradation,4
Fever/etiology*,1
Tongue/physiopathology,1
Thoracic Nerves*,1
Mutation*,14
Hypothalamo-Hypophyseal System/physiopathology,1
Response Elements/genetics,1
Norepinephrine/metabolism,3
Fetus/cytology,2
Graft Rejection/metabolism,2
Delivery of Health Care/legislation & jurisprudence,2
Respiration Disorders/physiopathology*,1
Acinetobacter*/classification,1
Podocytes/cytology*,1
Borderline Personality Disorder/drug therapy*,1
Cell Communication*,6
Hypertension/psychology,1
Lesch-Nyhan Syndrome/genetics,1
Negative-Pressure Wound Therapy/methods*,2
Semantics,1
Melorheostosis*/diagnostic imaging,1
RNA-Binding Proteins/analysis,1
Vibrio*,1
Zea mays/metabolism*,1
T-Lymphocyte Subsets*,2
False Negative Reactions,5
Evidence-Based Medicine,9
Electromyography/methods*,1
Skull Fractures/etiology*,2
Tibia/drug effects,2
Cell Transdifferentiation/genetics*,1
Clinical Medicine,1
Herpes Labialis/radiotherapy*,2
Adsorption,14
Lymphoid Tissue/pathology,1
Nail Diseases/pathology*,1
Estonia/epidemiology,1
Animal Feed,4
Culture Techniques*,2
Oxidoreductases/biosynthesis*,1
Suicidal Ideation*,2
Spine/blood supply,1
National Health Programs/economics,1
Asian Americans/statistics & numerical data,1
 Nursing/history,1
Psychiatric Nursing*,1
Language,2
Mutagenicity Tests,1
Pesticides/poisoning,1
Helicobacter hepaticus/metabolism*,1
Brain Diseases/immunology*,1
Respiratory Tract Diseases/etiology,1
Renal Circulation/physiology,1
Nalorphine/analogs & derivatives,1
Dentistry/trends,1
Lymphoma,46
Cocarcinogenesis,1
Digestive System Diseases/complications,1
Genome-Wide Association Study/methods,1
Bacteroides/growth & development*,1
Midwifery*,1
WT1 Proteins,1
Quality Indicators,2
 Acute/etiology*,1
 Advanced/antagonists & inhibitors,1
Sudan,1
Methenolone/therapeutic use*,1
Statistics as Topic,16
Glucose,2
Nasopharyngeal Neoplasms/epidemiology,1
 18th Century,3
Sympathetic Nervous System/physiopathology*,1
Community Health Services/organization & administration*,1
Adipocytes/cytology*,1
Salivary Gland Neoplasms*/metabolism,2
Bone Marrow Transplantation,2
 Baccalaureate/methods*,1
Aortic Valve Stenosis/therapy,2
 X-Ray Computed/methods,10
Diuretics/adverse effects,1
Proto-Oncogene Proteins c-sis,2
Foreign Bodies*,1
 Local/prevention & control*,2
Semliki forest virus/physiology*,1
Neurofibromatoses/classification*,1
Thermus thermophilus/genetics*,1
Cadherins/analysis,1
Hemoglobins/analysis*,2
Cause of Death/trends,1
 Nonvital/rehabilitation*,1
Nitroreductases/pharmacology,1
 Female/therapy*,1
Parotitis/microbiology*,1
 Diseases/drug therapy,2
Valsartan,1
Cell Proliferation/drug effects*,1
Arousal/drug effects,1
Intercellular Signaling Peptides and Proteins/genetics,5
Phosphorus/analysis,2
T-Lymphocytes/immunology*,10
Phosphatidylcholine-Sterol O-Acyltransferase/isolation & purification,1
Patient Participation/trends,1
Calcium Hydroxide/chemistry*,2
Genetic Linkage,3
Schistosoma*,2
Milk Proteins/chemistry*,1
Plant Proteins/secretion,1
Plant Roots/physiology*,1
Pregnancy Complications/prevention & control*,1
Skull/anatomy & histology*,1
Bacteremia/complications,2
 Nicotinic/physiology*,2
Cervical Vertebrae/surgery*,4
 Nonpenetrating/surgery*,1
Hippocampus/analysis*,2
 Papillary/surgery,1
Multiple Sclerosis/physiopathology,2
Impulsive Behavior/epidemiology*,1
Purinergic P2 Receptor Antagonists*,2
Carotid Artery Diseases/pathology,1
Cooperative Behavior*,2
 Abdominal/diagnostic imaging,3
Interleukin-6/metabolism*,2
Simvastatin/pharmacology,1
Pancreatic Function Tests,1
Homocysteine/metabolism,2
 Bone/diagnostic imaging,1
Gangrene,1
Cardiovascular System/innervation,1
Medicaid,1
COS Cells/enzymology,1
 Ultraviolet/methods,1
 Spontaneous/chemically induced,1
Chloroplasts/physiology*,1
Duodenal Ulcer/diagnostic imaging*,1
Platelet Aggregation Inhibitors/pharmacology*,1
Lung Neoplasms/pathology*,3
 Virus/genetics*,1
 Brain/complications,1
Patient Transfer*,1
Dental Prosthesis Design/instrumentation*,1
Viral Proteins/genetics,4
Aquatic Organisms/metabolism*,1
Melanophores/metabolism,1
Prognathism/physiopathology*,1
 Bovine/etiology*,1
Microtubule-Associated Proteins/genetics,1
Cell Adhesion/genetics,1
Balloon Occlusion/instrumentation*,1
Influenza A Virus,4
Europe/epidemiology,3
Corpus Striatum/drug effects,3
Surgical Equipment/supply & distribution*,1
Research Report,1
 Drug-Induced/etiology*,1
Promoter Regions,30
Aortic Valve Insufficiency/etiology*,1
Propensity Score*,2
Rotavirus/metabolism*,1
Trachea/drug effects,1
Potassium Channels/chemistry,1
Submandibular Gland/ultrastructure*,1
Interferon-gamma/analysis,1
 CD/analysis*,2
Retreatment,4
Penis/surgery*,3
Apolipoproteins A/metabolism,2
 Fetal/diagnosis*,1
 Dental/statistics & numerical data,1
Herbicides*,1
Vestibular Function Tests,1
Myxoma/diagnostic imaging,1
Ethanol/toxicity,1
Substantia Nigra/metabolism*,1
gamma-Aminobutyric Acid/physiology,1
Epitopes/immunology,2
Apoptosis/immunology*,1
Hemangiosarcoma/pathology*,1
Histocompatibility Antigens Class I/metabolism,2
Pregnancy in Adolescence/psychology,1
 Nicotinic/drug effects,3
Endothelium/pathology,1
DNA Replication/physiology*,2
Early Medical Intervention,1
Oxadiazoles/chemistry*,1
Hepatitis C/diagnosis,1
Solvents,5
Pedophilia/therapy*,1
Somatoform Disorders/psychology,1
Blood Pressure Determination*,5
Hormones/physiology*,1
Prostatic Hyperplasia/surgery,1
Cochlea/physiopathology*,1
 Transfer/analysis,2
Biological Phenomena*,1
Vasoconstrictor Agents/pharmacology,1
 Complementary/analysis,1
Pleural Effusion/cytology,1
Interleukin-4/biosynthesis*,3
Angiography/methods,3
Muscle Proteins/physiology*,2
RNA-Binding Proteins*,1
Diterpenes/isolation & purification*,1
Thioredoxin-Disulfide Reductase/chemistry*,1
Oxygen Isotopes/analysis,1
 Non-Narcotic/adverse effects,2
Hyperplasia*,1
Physical Therapy Modalities,4
Pulmonary Artery/surgery*,1
Nose Neoplasms/surgery*,1
Thrombelastography*,1
Succinates/pharmacology,1
Anorexia Nervosa*/psychology,1
Probability,7
Drug-Related Side Effects and Adverse Reactions/prevention & control*,1
 Southern/statistics & numerical data,1
 Squamous Cell,1
Pituitary Neoplasms/complications*,1
Glycated Hemoglobin A/metabolism,4
Cadmium/metabolism,1
Meningeal Neoplasms/drug therapy,1
Myoblasts/physiology,1
Urinary Bladder Diseases/surgery*,3
Hepatitis E/blood*,1
Bacteria/enzymology,1
Proton-Translocating ATPases/genetics*,2
Temporomandibular Joint Disorders/diagnosis*,2
 Psychological*,22
Liver/parasitology,1
Transplantation/legislation & jurisprudence*,2
Bromcresol Green*,1
Keratolytic Agents/adverse effects*,1
Salivary Gland Neoplasms*/pathology,2
Biocompatible Materials/chemistry,2
 Formal,1
Maternal-Fetal Exchange,3
 Chronic/blood,1
Obesity/epidemiology,3
Toxocara canis/isolation & purification,1
Immunosuppression,5
Breast/immunology,1
Poisoning,1
Atrioventricular Node/abnormalities*,1
Genetic Carrier Screening,1
Internal Medicine/education*,2
Pravastatin/pharmacology,1
Food Preservation/methods*,2
Wrist Injuries/diagnostic imaging,2
Clinical Competence*,3
 N-Methyl-D-Aspartate/antagonists & inhibitors*,3
Caenorhabditis,2
Criminal Law*,1
Proto-Oncogene Proteins c-fos/biosynthesis*,1
Xanthomonas*,1
Cote d'Ivoire,1
Abortifacient Agents/administration & dosage*,1
Ambulatory Care,6
Miosis/chemically induced,2
Nitriles/chemical synthesis*,2
Rocky Mountain Spotted Fever/blood*,1
Heart Block/congenital*,1
Health Care Rationing,1
Platelet Aggregation Inhibitors,1
 Supervisory/organization & administration,1
Lumbar Vertebrae,1
Wounds and Injuries/pathology,1
Rhytidoplasty/methods*,2
Computational Biology*,1
 Genetic/physiology,4
Dihydrotestosterone/pharmacology,1
Coma/complications,1
 Infectious/veterinary*,1
Binding Sites,39
 Rheumatoid/metabolism*,2
Thiamine*,2
 Plant/analysis,1
Suppuration/microbiology,1
Radius/growth & development*,1
Menarche*,1
 Multiple Symmetrical/surgery*,1
Wavelet Analysis*,1
Angina Pectoris/therapy*,1
Acetonitriles/chemistry,1
Government*,2
NADPH Oxidases/antagonists & inhibitors*,2
Fasciola hepatica/immunology,1
Tracheal Stenosis/therapy*,1
Poisoning/prevention & control*,4
Anticarcinogenic Agents/toxicity*,1
Lung/enzymology*,1
Glycerol/pharmacology,1
Biotechnology,1
 BCR-ABL Positive/drug therapy,1
Glycosuria/diagnosis*,1
Empathy,4
Polyglycolic Acid/chemistry,3
Helicobacter hepaticus/enzymology,1
 Neutralizing/chemistry*,1
Sex Hormone-Binding Globulin/metabolism,1
Thrombin/physiology*,1
Microarray Analysis/methods,1
Graft Occlusion,11
Insect Proteins/genetics*,2
Lipid Bilayers/metabolism*,2
Nucleic Acid Conformation,10
Gram-Negative Bacteria/growth & development,2
 Phototoxic/diagnosis,1
Metabolic Syndrome/physiopathology,2
Review Literature as Topic*,1
Bacterial Proteins*,4
Mentors,2
DNA-Binding Proteins/drug effects,1
Nutrition Disorders/prevention & control*,1
Ileal Diseases/congenital*,1
Liposomes,3
Brain-Computer Interfaces*,1
Heart Block/diagnosis,1
Larva*,1
Geography,5
Pancreatic Diseases/diagnosis*,1
Superoxides/metabolism*,4
Synaptic Transmission*,1
Inflammation/blood,2
Water Pollutants/pharmacokinetics*,1
Middle East/epidemiology,1
Body Water/metabolism*,2
Microfilament Proteins/metabolism,1
 Developmental/etiology,1
Autistic Disorder/psychology*,1
European Continental Ancestry Group*,2
Gonads/abnormalities*,1
Mercaptoethanol/pharmacology,1
Caenorhabditis elegans/growth & development,1
Blood Flow Velocity,10
Withholding Treatment*,1
Heterogeneous-Nuclear Ribonucleoproteins/metabolism,1
Garbage,1
Staphylococcal Infections/etiology,2
 Viral,6
Cardiovascular Surgical Procedures/statistics & numerical data,1
Homing Behavior*,1
Neutrophils/cytology,1
Arteriosclerosis Obliterans/diagnostic imaging*,1
 Kaposi/surgery,1
Spleen/anatomy & histology,1
Isoenzymes/genetics*,2
Diagnostic Errors,1
Hypothyroidism/diagnostic imaging,1
Carbon Radioisotopes*,2
Microcomputers*,1
Cytochrome P-450 CYP1A1,1
Cerebrosides/isolation & purification,1
Peer Review,4
